cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label,tcp_to_udp,tcp_to_icmp,pps_to_cps,kbps_to_pps,kbps_to_cps
14,52,854,0,854,0,32,3,854.0,854.0,2.2857142857142856,1.625,3.7142857142857144
0,406,682,0,682,0,320,3,682.0,682.0,320.0,1.26875,406.0
2,60,718,0,718,0,52,3,718.0,718.0,26.0,1.1538461538461537,30.0
4,46,185,0,185,0,46,3,185.0,185.0,11.5,1.0,11.5
6,56,185,0,185,0,58,3,185.0,185.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,101,694,0,694,0,80,3,694.0,694.0,80.0,1.2625,101.0
0,114,612,0,612,0,90,3,612.0,612.0,90.0,1.2666666666666666,114.0
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
6,27,36,0,36,0,30,3,36.0,36.0,5.0,0.9,4.5
2,10,415,0,415,0,14,3,415.0,415.0,7.0,0.7142857142857143,5.0
48,83,796,0,796,0,144,3,796.0,796.0,3.0,0.5763888888888888,1.7291666666666667
4,45,183,0,183,0,44,3,183.0,183.0,11.0,1.0227272727272727,11.25
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,0,673,0,673,0,0,3,673.0,673.0,0.0,0.0,0.0
0,1,65,0,65,0,2,3,65.0,65.0,2.0,0.5,1.0
6,67,180,0,180,0,64,3,180.0,180.0,10.666666666666666,1.046875,11.166666666666666
24,15,918,0,918,0,26,3,918.0,918.0,1.0833333333333333,0.5769230769230769,0.625
4,46,185,0,185,0,46,3,185.0,185.0,11.5,1.0,11.5
0,50,224,0,224,0,40,3,224.0,224.0,40.0,1.25,50.0
0,0,266,0,266,0,0,3,266.0,266.0,0.0,0.0,0.0
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,1,687,0,687,0,2,3,687.0,687.0,2.0,0.5,1.0
4,18,29,0,29,0,20,3,29.0,29.0,5.0,0.9,4.5
0,0,562,0,562,0,0,3,562.0,562.0,0.0,0.0,0.0
4,18,68,0,68,0,20,3,68.0,68.0,5.0,0.9,4.5
6,67,184,0,184,0,64,3,184.0,184.0,10.666666666666666,1.046875,11.166666666666666
4,18,12,0,12,0,20,3,12.0,12.0,5.0,0.9,4.5
24,58,850,0,850,0,44,3,850.0,850.0,1.8333333333333333,1.3181818181818181,2.4166666666666665
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,818,1003,0,1003,0,742,3,1003.0,1003.0,742.0,1.1024258760107817,818.0
0,16,950,0,950,0,28,3,950.0,950.0,28.0,0.5714285714285714,16.0
6,231,185,0,185,0,84,3,185.0,185.0,14.0,2.75,38.5
48,83,814,0,814,0,144,3,814.0,814.0,3.0,0.5763888888888888,1.7291666666666667
0,2,103,0,103,0,4,3,103.0,103.0,4.0,0.5,2.0
6,69,182,0,182,0,68,3,182.0,182.0,11.333333333333334,1.0147058823529411,11.5
0,1,865,0,865,0,2,3,865.0,865.0,2.0,0.5,1.0
2,195,266,0,266,0,38,3,266.0,266.0,19.0,5.131578947368421,97.5
0,1,942,0,942,0,2,3,942.0,942.0,2.0,0.5,1.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
6,56,121,0,121,0,58,3,121.0,121.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,7,782,0,782,0,8,3,782.0,782.0,8.0,0.875,7.0
0,0,807,0,807,0,0,3,807.0,807.0,0.0,0.0,0.0
0,266,65,0,65,0,210,3,65.0,65.0,210.0,1.2666666666666666,266.0
0,386,1001,0,1001,0,544,3,1001.0,1001.0,544.0,0.7095588235294118,386.0
0,1,0,0,0,0,2,3,0.0,0.0,2.0,0.5,1.0
0,380,225,0,225,0,300,3,225.0,225.0,300.0,1.2666666666666666,380.0
50,203,292,0,292,0,250,3,292.0,292.0,5.0,0.812,4.06
0,375,665,0,665,0,178,3,665.0,665.0,178.0,2.106741573033708,375.0
0,0,717,0,717,0,0,3,717.0,717.0,0.0,0.0,0.0
2,194,190,0,190,0,38,3,190.0,190.0,19.0,5.105263157894737,97.0
4,57,181,0,181,0,52,3,181.0,181.0,13.0,1.0961538461538463,14.25
0,25,116,0,116,0,20,3,116.0,116.0,20.0,1.25,25.0
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
6,56,184,0,184,0,58,3,184.0,184.0,9.666666666666666,0.9655172413793104,9.333333333333334
2,1397,1003,0,1003,0,2144,3,1003.0,1003.0,1072.0,0.6515858208955224,698.5
2,115,693,0,693,0,98,3,693.0,693.0,49.0,1.1734693877551021,57.5
0,12,488,0,488,0,10,3,488.0,488.0,10.0,1.2,12.0
0,126,490,0,490,0,100,3,490.0,490.0,100.0,1.26,126.0
0,12,749,0,749,0,10,3,749.0,749.0,10.0,1.2,12.0
4,46,183,0,183,0,46,3,183.0,183.0,11.5,1.0,11.5
48,196,309,0,309,0,242,3,309.0,309.0,5.041666666666667,0.8099173553719008,4.083333333333333
2,10,277,0,277,0,14,3,277.0,277.0,7.0,0.7142857142857143,5.0
0,73,1004,0,1004,0,104,3,1004.0,1004.0,104.0,0.7019230769230769,73.0
0,0,65,0,65,0,0,3,65.0,65.0,0.0,0.0,0.0
0,419,1002,0,1002,0,262,3,1002.0,1002.0,262.0,1.599236641221374,419.0
0,143,800,0,800,0,106,3,800.0,800.0,106.0,1.349056603773585,143.0
0,0,265,0,265,0,0,3,265.0,265.0,0.0,0.0,0.0
0,0,103,0,103,0,0,3,103.0,103.0,0.0,0.0,0.0
0,169,405,0,405,0,124,3,405.0,405.0,124.0,1.3629032258064515,169.0
6,67,183,0,183,0,64,3,183.0,183.0,10.666666666666666,1.046875,11.166666666666666
6,56,182,0,182,0,58,3,182.0,182.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,299,1003,0,1003,0,250,3,1003.0,1003.0,250.0,1.196,299.0
6,67,182,0,182,0,64,3,182.0,182.0,10.666666666666666,1.046875,11.166666666666666
0,0,223,0,223,0,0,3,223.0,223.0,0.0,0.0,0.0
22,12,942,0,942,0,22,3,942.0,942.0,1.0,0.5454545454545454,0.5454545454545454
6,68,131,0,131,0,66,3,131.0,131.0,11.0,1.0303030303030303,11.333333333333334
0,1,263,0,263,0,2,3,263.0,263.0,2.0,0.5,1.0
4,43,184,0,184,0,40,3,184.0,184.0,10.0,1.075,10.75
0,0,657,0,657,0,0,3,657.0,657.0,0.0,0.0,0.0
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,2,562,0,562,0,4,3,562.0,562.0,4.0,0.5,2.0
0,2,397,0,397,0,4,3,397.0,397.0,4.0,0.5,2.0
0,0,663,0,663,0,0,3,663.0,663.0,0.0,0.0,0.0
4,46,183,0,183,0,46,3,183.0,183.0,11.5,1.0,11.5
6,60,184,0,184,0,58,3,184.0,184.0,9.666666666666666,1.0344827586206897,10.0
50,203,416,0,416,0,250,3,416.0,416.0,5.0,0.812,4.06
48,38,727,0,727,0,62,3,727.0,727.0,1.2916666666666667,0.6129032258064516,0.7916666666666666
6,60,182,0,182,0,58,3,182.0,182.0,9.666666666666666,1.0344827586206897,10.0
4,18,48,0,48,0,20,3,48.0,48.0,5.0,0.9,4.5
0,13,749,0,749,0,12,3,749.0,749.0,12.0,1.0833333333333333,13.0
8,36,82,0,82,0,40,3,82.0,82.0,5.0,0.9,4.5
6,56,184,0,184,0,58,3,184.0,184.0,9.666666666666666,0.9655172413793104,9.333333333333334
4,49,184,0,184,0,52,3,184.0,184.0,13.0,0.9423076923076923,12.25
34,138,813,0,813,0,170,3,813.0,813.0,5.0,0.8117647058823529,4.0588235294117645
0,406,693,0,693,0,320,3,693.0,693.0,320.0,1.26875,406.0
0,2,217,0,217,0,4,3,217.0,217.0,4.0,0.5,2.0
0,0,673,0,673,0,0,3,673.0,673.0,0.0,0.0,0.0
0,202,1004,0,1004,0,276,3,1004.0,1004.0,276.0,0.7318840579710145,202.0
6,27,96,0,96,0,30,3,96.0,96.0,5.0,0.9,4.5
0,0,415,0,415,0,0,3,415.0,415.0,0.0,0.0,0.0
0,0,414,0,414,0,0,3,414.0,414.0,0.0,0.0,0.0
0,0,416,0,416,0,0,3,416.0,416.0,0.0,0.0,0.0
0,50,116,0,116,0,40,3,116.0,116.0,40.0,1.25,50.0
0,50,706,0,706,0,40,3,706.0,706.0,40.0,1.25,50.0
0,12,222,0,222,0,10,3,222.0,222.0,10.0,1.2,12.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
6,69,185,0,185,0,68,3,185.0,185.0,11.333333333333334,1.0147058823529411,11.5
4,46,186,0,186,0,46,3,186.0,186.0,11.5,1.0,11.5
0,25,126,0,126,0,20,3,126.0,126.0,20.0,1.25,25.0
0,29,714,0,714,0,24,3,714.0,714.0,24.0,1.2083333333333333,29.0
4,59,181,0,181,0,56,3,181.0,181.0,14.0,1.0535714285714286,14.75
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,0,525,0,525,0,0,3,525.0,525.0,0.0,0.0,0.0
4,19,38,0,38,0,22,3,38.0,38.0,5.5,0.8636363636363636,4.75
0,2,682,0,682,0,4,3,682.0,682.0,4.0,0.5,2.0
0,266,65,0,65,0,210,3,65.0,65.0,210.0,1.2666666666666666,266.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
32,130,774,0,774,0,160,3,774.0,774.0,5.0,0.8125,4.0625
0,35,693,0,693,0,32,3,693.0,693.0,32.0,1.09375,35.0
6,254,112,0,112,0,94,3,112.0,112.0,15.666666666666666,2.702127659574468,42.333333333333336
2,10,643,0,643,0,14,3,643.0,643.0,7.0,0.7142857142857143,5.0
0,25,270,0,270,0,20,3,270.0,270.0,20.0,1.25,25.0
0,329,103,0,103,0,260,3,103.0,103.0,260.0,1.2653846153846153,329.0
0,0,666,0,666,0,0,3,666.0,666.0,0.0,0.0,0.0
0,380,754,0,754,0,300,3,754.0,754.0,300.0,1.2666666666666666,380.0
0,28,518,0,518,0,26,3,518.0,518.0,26.0,1.0769230769230769,28.0
0,25,566,0,566,0,20,3,566.0,566.0,20.0,1.25,25.0
42,24,933,0,933,0,42,3,933.0,933.0,1.0,0.5714285714285714,0.5714285714285714
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,0,561,0,561,0,0,3,561.0,561.0,0.0,0.0,0.0
50,203,292,0,292,0,250,3,292.0,292.0,5.0,0.812,4.06
0,0,265,0,265,0,0,3,265.0,265.0,0.0,0.0,0.0
0,7,665,0,665,0,8,3,665.0,665.0,8.0,0.875,7.0
0,139,416,0,416,0,110,3,416.0,416.0,110.0,1.2636363636363637,139.0
0,0,116,0,116,0,0,3,116.0,116.0,0.0,0.0,0.0
0,0,656,0,656,0,0,3,656.0,656.0,0.0,0.0,0.0
2,1,874,0,874,0,2,3,874.0,874.0,1.0,0.5,0.5
2,22,337,0,337,0,22,3,337.0,337.0,11.0,1.0,11.0
0,0,416,0,416,0,0,3,416.0,416.0,0.0,0.0,0.0
0,190,415,0,415,0,150,3,415.0,415.0,150.0,1.2666666666666666,190.0
2,485,103,0,103,0,278,3,103.0,103.0,139.0,1.7446043165467626,242.5
4,19,38,0,38,0,22,3,38.0,38.0,5.5,0.8636363636363636,4.75
0,39,146,0,146,0,32,3,146.0,146.0,32.0,1.21875,39.0
0,22,751,0,751,0,18,3,751.0,751.0,18.0,1.2222222222222223,22.0
0,2,555,0,555,0,4,3,555.0,555.0,4.0,0.5,2.0
6,261,135,0,135,0,102,3,135.0,135.0,17.0,2.5588235294117645,43.5
0,25,171,0,171,0,20,3,171.0,171.0,20.0,1.25,25.0
0,0,253,0,253,0,0,3,253.0,253.0,0.0,0.0,0.0
0,50,518,0,518,0,40,3,518.0,518.0,40.0,1.25,50.0
0,0,103,0,103,0,0,3,103.0,103.0,0.0,0.0,0.0
0,0,253,0,253,0,0,3,253.0,253.0,0.0,0.0,0.0
0,22,804,0,804,0,20,3,804.0,804.0,20.0,1.1,22.0
48,116,887,0,887,0,202,3,887.0,887.0,4.208333333333333,0.5742574257425742,2.4166666666666665
0,0,266,0,266,0,0,3,266.0,266.0,0.0,0.0,0.0
22,12,942,0,942,0,22,3,942.0,942.0,1.0,0.5454545454545454,0.5454545454545454
4,56,184,0,184,0,50,3,184.0,184.0,12.5,1.12,14.0
4,46,114,0,114,0,46,3,114.0,114.0,11.5,1.0,11.5
0,0,75,0,75,0,0,3,75.0,75.0,0.0,0.0,0.0
0,327,717,0,717,0,214,3,717.0,717.0,214.0,1.52803738317757,327.0
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
6,49,185,0,185,0,52,3,185.0,185.0,8.666666666666666,0.9423076923076923,8.166666666666666
0,27,146,0,146,0,24,3,146.0,146.0,24.0,1.125,27.0
0,12,219,0,219,0,10,3,219.0,219.0,10.0,1.2,12.0
4,94,182,0,182,0,80,3,182.0,182.0,20.0,1.175,23.5
0,164,265,0,265,0,130,3,265.0,265.0,130.0,1.2615384615384615,164.0
2,452,1004,0,1004,0,460,3,1004.0,1004.0,230.0,0.9826086956521739,226.0
0,1,0,0,0,0,2,3,0.0,0.0,2.0,0.5,1.0
0,0,660,0,660,0,0,3,660.0,660.0,0.0,0.0,0.0
4,57,181,0,181,0,52,3,181.0,181.0,13.0,1.0961538461538463,14.25
0,89,750,0,750,0,80,3,750.0,750.0,80.0,1.1125,89.0
0,0,666,0,666,0,0,3,666.0,666.0,0.0,0.0,0.0
6,56,184,0,184,0,58,3,184.0,184.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,0,459,0,459,0,0,3,459.0,459.0,0.0,0.0,0.0
4,120,183,0,183,0,100,3,183.0,183.0,25.0,1.2,30.0
4,57,184,0,184,0,52,3,184.0,184.0,13.0,1.0961538461538463,14.25
48,234,721,0,721,0,240,3,721.0,721.0,5.0,0.975,4.875
6,67,184,0,184,0,64,3,184.0,184.0,10.666666666666666,1.046875,11.166666666666666
0,119,895,0,895,0,88,3,895.0,895.0,88.0,1.3522727272727273,119.0
0,0,266,0,266,0,0,3,266.0,266.0,0.0,0.0,0.0
0,25,161,0,161,0,20,3,161.0,161.0,20.0,1.25,25.0
0,0,226,0,226,0,0,3,226.0,226.0,0.0,0.0,0.0
0,12,219,0,219,0,10,3,219.0,219.0,10.0,1.2,12.0
0,0,415,0,415,0,0,3,415.0,415.0,0.0,0.0,0.0
0,50,103,0,103,0,40,3,103.0,103.0,40.0,1.25,50.0
48,116,887,0,887,0,202,3,887.0,887.0,4.208333333333333,0.5742574257425742,2.4166666666666665
4,57,184,0,184,0,52,3,184.0,184.0,13.0,1.0961538461538463,14.25
0,408,761,0,761,0,324,3,761.0,761.0,324.0,1.2592592592592593,408.0
2,10,277,0,277,0,14,3,277.0,277.0,7.0,0.7142857142857143,5.0
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
6,66,183,0,183,0,62,3,183.0,183.0,10.333333333333334,1.064516129032258,11.0
0,12,222,0,222,0,10,3,222.0,222.0,10.0,1.2,12.0
0,406,265,0,265,0,320,3,265.0,265.0,320.0,1.26875,406.0
0,2,674,0,674,0,4,3,674.0,674.0,4.0,0.5,2.0
0,0,829,0,829,0,0,3,829.0,829.0,0.0,0.0,0.0
0,38,95,0,95,0,30,3,95.0,95.0,30.0,1.2666666666666666,38.0
0,0,60,0,60,0,2,3,60.0,60.0,2.0,0.0,0.0
0,0,102,0,102,0,0,3,102.0,102.0,0.0,0.0,0.0
0,0,103,0,103,0,0,3,103.0,103.0,0.0,0.0,0.0
0,0,666,0,666,0,0,3,666.0,666.0,0.0,0.0,0.0
0,0,268,0,268,0,0,3,268.0,268.0,0.0,0.0,0.0
6,27,102,0,102,0,30,3,102.0,102.0,5.0,0.9,4.5
6,231,184,0,184,0,84,3,184.0,184.0,14.0,2.75,38.5
0,0,561,0,561,0,0,3,561.0,561.0,0.0,0.0,0.0
6,48,131,0,131,0,50,3,131.0,131.0,8.333333333333334,0.96,8.0
0,0,551,0,551,0,0,3,551.0,551.0,0.0,0.0,0.0
0,0,41,0,41,0,0,3,41.0,41.0,0.0,0.0,0.0
4,48,182,0,182,0,48,3,182.0,182.0,12.0,1.0,12.0
0,0,103,0,103,0,0,3,103.0,103.0,0.0,0.0,0.0
0,416,665,0,665,0,332,3,665.0,665.0,332.0,1.2530120481927711,416.0
0,0,417,0,417,0,0,3,417.0,417.0,0.0,0.0,0.0
0,164,673,0,673,0,130,3,673.0,673.0,130.0,1.2615384615384615,164.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
0,0,265,0,265,0,0,3,265.0,265.0,0.0,0.0,0.0
8,262,181,0,181,0,102,3,181.0,181.0,12.75,2.5686274509803924,32.75
0,0,426,0,426,0,0,3,426.0,426.0,0.0,0.0,0.0
0,550,416,0,416,0,312,3,416.0,416.0,312.0,1.7628205128205128,550.0
0,15,189,0,189,0,14,3,189.0,189.0,14.0,1.0714285714285714,15.0
0,0,674,0,674,0,0,3,674.0,674.0,0.0,0.0,0.0
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,0,674,0,674,0,0,3,674.0,674.0,0.0,0.0,0.0
2,193,265,0,265,0,38,3,265.0,265.0,19.0,5.078947368421052,96.5
40,23,917,0,917,0,40,3,917.0,917.0,1.0,0.575,0.575
16,65,800,0,800,0,80,3,800.0,800.0,5.0,0.8125,4.0625
4,48,166,0,166,0,48,3,166.0,166.0,12.0,1.0,12.0
6,60,182,0,182,0,58,3,182.0,182.0,9.666666666666666,1.0344827586206897,10.0
6,68,181,0,181,0,66,3,181.0,181.0,11.0,1.0303030303030303,11.333333333333334
0,577,413,0,413,0,336,3,413.0,413.0,336.0,1.7172619047619047,577.0
0,50,820,0,820,0,40,3,820.0,820.0,40.0,1.25,50.0
4,46,181,0,181,0,46,3,181.0,181.0,11.5,1.0,11.5
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,0,1003,0,1003,0,0,3,1003.0,1003.0,0.0,0.0,0.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
6,67,183,0,183,0,64,3,183.0,183.0,10.666666666666666,1.046875,11.166666666666666
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
0,38,665,0,665,0,30,3,665.0,665.0,30.0,1.2666666666666666,38.0
6,27,88,0,88,0,30,3,88.0,88.0,5.0,0.9,4.5
50,196,536,0,536,0,242,3,536.0,536.0,4.84,0.8099173553719008,3.92
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
6,31,178,0,178,0,38,3,178.0,178.0,6.333333333333333,0.8157894736842105,5.166666666666667
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
4,57,181,0,181,0,52,3,181.0,181.0,13.0,1.0961538461538463,14.25
0,2,90,0,90,0,4,3,90.0,90.0,4.0,0.5,2.0
0,970,1004,0,1004,0,634,3,1004.0,1004.0,634.0,1.5299684542586751,970.0
4,48,186,0,186,0,48,3,186.0,186.0,12.0,1.0,12.0
0,2,310,0,310,0,4,3,310.0,310.0,4.0,0.5,2.0
4,79,185,0,185,0,64,3,185.0,185.0,16.0,1.234375,19.75
0,0,562,0,562,0,0,3,562.0,562.0,0.0,0.0,0.0
2,10,538,0,538,0,14,3,538.0,538.0,7.0,0.7142857142857143,5.0
2,644,405,0,405,0,1016,3,405.0,405.0,508.0,0.6338582677165354,322.0
196,1120,817,0,817,0,1374,3,817.0,817.0,7.010204081632653,0.8151382823871907,5.714285714285714
24,60,943,0,943,0,50,3,943.0,943.0,2.0833333333333335,1.2,2.5
0,0,80,0,80,0,0,3,80.0,80.0,0.0,0.0,0.0
0,0,635,0,635,0,0,3,635.0,635.0,0.0,0.0,0.0
6,261,185,0,185,0,102,3,185.0,185.0,17.0,2.5588235294117645,43.5
4,60,185,0,185,0,58,3,185.0,185.0,14.5,1.0344827586206897,15.0
0,12,222,0,222,0,10,3,222.0,222.0,10.0,1.2,12.0
0,203,264,0,264,0,160,3,264.0,264.0,160.0,1.26875,203.0
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
0,142,257,0,257,0,114,3,257.0,257.0,114.0,1.2456140350877194,142.0
0,0,833,0,833,0,0,3,833.0,833.0,0.0,0.0,0.0
6,29,67,0,67,0,34,3,67.0,67.0,5.666666666666667,0.8529411764705882,4.833333333333333
48,83,814,0,814,0,144,3,814.0,814.0,3.0,0.5763888888888888,1.7291666666666667
22,89,764,0,764,0,110,3,764.0,764.0,5.0,0.8090909090909091,4.045454545454546
4,46,182,0,182,0,46,3,182.0,182.0,11.5,1.0,11.5
20,63,834,0,834,0,76,3,834.0,834.0,3.8,0.8289473684210527,3.15
48,197,381,0,381,0,244,3,381.0,381.0,5.083333333333333,0.8073770491803278,4.104166666666667
50,368,720,0,720,0,380,3,720.0,720.0,7.6,0.968421052631579,7.36
0,25,782,0,782,0,20,3,782.0,782.0,20.0,1.25,25.0
6,60,185,0,185,0,58,3,185.0,185.0,9.666666666666666,1.0344827586206897,10.0
0,0,666,0,666,0,0,3,666.0,666.0,0.0,0.0,0.0
0,0,895,0,895,0,0,3,895.0,895.0,0.0,0.0,0.0
0,38,176,0,176,0,30,3,176.0,176.0,30.0,1.2666666666666666,38.0
2,371,72,0,72,0,258,3,72.0,72.0,129.0,1.437984496124031,185.5
0,0,102,0,102,0,0,3,102.0,102.0,0.0,0.0,0.0
6,67,185,0,185,0,64,3,185.0,185.0,10.666666666666666,1.046875,11.166666666666666
0,970,1004,0,1004,0,634,3,1004.0,1004.0,634.0,1.5299684542586751,970.0
2,1134,562,0,562,0,1794,3,562.0,562.0,897.0,0.6321070234113713,567.0
0,0,103,0,103,0,0,3,103.0,103.0,0.0,0.0,0.0
0,1514,264,0,264,0,482,3,264.0,264.0,482.0,3.141078838174274,1514.0
0,0,523,0,523,0,0,3,523.0,523.0,0.0,0.0,0.0
0,264,1002,0,1002,0,374,3,1002.0,1002.0,374.0,0.7058823529411765,264.0
0,0,391,0,391,0,0,3,391.0,391.0,0.0,0.0,0.0
0,0,222,0,222,0,0,3,222.0,222.0,0.0,0.0,0.0
6,254,112,0,112,0,94,3,112.0,112.0,15.666666666666666,2.702127659574468,42.333333333333336
36,30,840,0,840,0,44,3,840.0,840.0,1.2222222222222223,0.6818181818181818,0.8333333333333334
4,57,125,0,125,0,52,3,125.0,125.0,13.0,1.0961538461538463,14.25
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,25,148,0,148,0,20,3,148.0,148.0,20.0,1.25,25.0
0,387,1003,0,1003,0,176,3,1003.0,1003.0,176.0,2.1988636363636362,387.0
0,38,723,0,723,0,30,3,723.0,723.0,30.0,1.2666666666666666,38.0
0,3,61,0,61,0,6,3,61.0,61.0,6.0,0.5,3.0
6,56,170,0,170,0,58,3,170.0,170.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,38,141,0,141,0,30,3,141.0,141.0,30.0,1.2666666666666666,38.0
0,25,775,0,775,0,20,3,775.0,775.0,20.0,1.25,25.0
0,0,40,0,40,0,0,3,40.0,40.0,0.0,0.0,0.0
0,73,1004,0,1004,0,104,3,1004.0,1004.0,104.0,0.7019230769230769,73.0
48,116,887,0,887,0,202,3,887.0,887.0,4.208333333333333,0.5742574257425742,2.4166666666666665
0,375,665,0,665,0,178,3,665.0,665.0,178.0,2.106741573033708,375.0
0,818,1003,0,1003,0,742,3,1003.0,1003.0,742.0,1.1024258760107817,818.0
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
0,88,525,0,525,0,70,3,525.0,525.0,70.0,1.2571428571428571,88.0
0,0,666,0,666,0,0,3,666.0,666.0,0.0,0.0,0.0
0,0,64,0,64,0,0,3,64.0,64.0,0.0,0.0,0.0
0,25,141,0,141,0,20,3,141.0,141.0,20.0,1.25,25.0
2,10,415,0,415,0,14,3,415.0,415.0,7.0,0.7142857142857143,5.0
0,0,405,0,405,0,0,3,405.0,405.0,0.0,0.0,0.0
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
0,2,103,0,103,0,4,3,103.0,103.0,4.0,0.5,2.0
0,38,162,0,162,0,30,3,162.0,162.0,30.0,1.2666666666666666,38.0
0,0,401,0,401,0,0,3,401.0,401.0,0.0,0.0,0.0
0,38,808,0,808,0,24,3,808.0,808.0,24.0,1.5833333333333333,38.0
4,57,182,0,182,0,52,3,182.0,182.0,13.0,1.0961538461538463,14.25
0,25,83,0,83,0,20,3,83.0,83.0,20.0,1.25,25.0
0,101,103,0,103,0,80,3,103.0,103.0,80.0,1.2625,101.0
0,12,734,0,734,0,10,3,734.0,734.0,10.0,1.2,12.0
6,3,907,0,907,0,6,3,907.0,907.0,1.0,0.5,0.5
0,50,116,0,116,0,40,3,116.0,116.0,40.0,1.25,50.0
0,25,161,0,161,0,20,3,161.0,161.0,20.0,1.25,25.0
6,224,185,0,185,0,74,3,185.0,185.0,12.333333333333334,3.027027027027027,37.333333333333336
0,0,731,0,731,0,0,3,731.0,731.0,0.0,0.0,0.0
0,406,665,0,665,0,320,3,665.0,665.0,320.0,1.26875,406.0
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
6,67,183,0,183,0,64,3,183.0,183.0,10.666666666666666,1.046875,11.166666666666666
0,50,820,0,820,0,40,3,820.0,820.0,40.0,1.25,50.0
6,67,184,0,184,0,64,3,184.0,184.0,10.666666666666666,1.046875,11.166666666666666
6,67,185,0,185,0,64,3,185.0,185.0,10.666666666666666,1.046875,11.166666666666666
0,0,266,0,266,0,0,3,266.0,266.0,0.0,0.0,0.0
0,12,264,0,264,0,10,3,264.0,264.0,10.0,1.2,12.0
0,142,257,0,257,0,114,3,257.0,257.0,114.0,1.2456140350877194,142.0
6,66,183,0,183,0,62,3,183.0,183.0,10.333333333333334,1.064516129032258,11.0
2,10,297,0,297,0,14,3,297.0,297.0,7.0,0.7142857142857143,5.0
0,115,790,0,790,0,212,3,790.0,790.0,212.0,0.5424528301886793,115.0
4,46,184,0,184,0,46,3,184.0,184.0,11.5,1.0,11.5
0,0,460,0,460,0,0,3,460.0,460.0,0.0,0.0,0.0
4,57,183,0,183,0,52,3,183.0,183.0,13.0,1.0961538461538463,14.25
0,386,1001,0,1001,0,544,3,1001.0,1001.0,544.0,0.7095588235294118,386.0
0,0,674,0,674,0,0,3,674.0,674.0,0.0,0.0,0.0
0,2,563,0,563,0,4,3,563.0,563.0,4.0,0.5,2.0
0,13,894,0,894,0,12,3,894.0,894.0,12.0,1.0833333333333333,13.0
6,56,183,0,183,0,58,3,183.0,183.0,9.666666666666666,0.9655172413793104,9.333333333333334
0,0,58,0,58,0,0,3,58.0,58.0,0.0,0.0,0.0
4,46,183,0,183,0,46,3,183.0,183.0,11.5,1.0,11.5
4,21,60,0,60,0,26,3,60.0,60.0,6.5,0.8076923076923077,5.25
6,45,183,0,183,0,50,3,183.0,183.0,8.333333333333334,0.9,7.5
0,0,414,0,414,0,0,3,414.0,414.0,0.0,0.0,0.0
6,67,184,0,184,0,64,3,184.0,184.0,10.666666666666666,1.046875,11.166666666666666
0,50,518,0,518,0,40,3,518.0,518.0,40.0,1.25,50.0
0,15,950,0,950,0,26,3,950.0,950.0,26.0,0.5769230769230769,15.0
0,762,709,0,709,0,364,3,709.0,709.0,364.0,2.0934065934065935,762.0
4,172,183,0,183,0,76,3,183.0,183.0,19.0,2.263157894736842,43.0
0,406,682,0,682,0,320,3,682.0,682.0,320.0,1.26875,406.0
